trip_id,arrival_time,departure_time,stop_id,stop_sequence
WD860311,14:52:52,14:53:32,108_2,10
WD860311,14:55:59,14:56:39,107_2,11
WD860311,14:58:06,14:58:46,106_2,12
WD860311,15:00:11,15:00:51,105_2,13
WD860311,15:03:56,15:04:36,104_3,14
WD860311,15:06:50,15:07:30,103_2,15
WD860311,15:08:52,15:09:32,102_2,16
WD860311,15:12:12,15:14:12,101_1,17
WD010312,15:12:12,15:14:12,101_1,1
WD010312,15:16:28,15:17:08,102_1,2
WD010312,15:18:29,15:19:09,103_1,3
WD010312,15:21:03,15:21:43,104_1,4
WD010312,15:24:08,15:24:48,105_1,5
WD010312,15:26:10,15:26:50,106_1,6
WD010312,15:28:18,15:28:58,107_1,7
WD010312,15:31:39,15:32:19,108_1,8
WD010312,15:33:44,15:34:24,109_1,9
WD010312,15:35:50,15:36:30,110_1,10
WD010312,15:38:48,15:39:28,111_1,11
WD010312,15:41:28,15:42:08,112_1,12
WD010312,15:43:57,15:44:37,113_1,13
WD010312,15:46:55,15:47:35,114_1,14
WD010312,15:49:04,15:49:44,115_1,15
WD010312,15:52:34,15:53:14,116_1,16
WD010312,15:55:08,15:59:50,117_1,17
WD860313,15:55:08,15:59:50,117_1,1
WD860313,16:02:05,16:02:45,116_2,2
WD860313,16:05:27,16:06:07,115_2,3
WD860313,16:07:37,16:08:17,114_2,4
WD860313,16:10:42,16:11:22,113_2,5
WD860313,16:13:06,16:13:46,112_2,6
WD860313,16:15:27,16:16:07,111_2,7
WD860313,16:18:24,16:19:04,110_2,8
WD860313,16:20:37,16:21:17,109_2,9
WD860313,16:22:52,16:23:32,108_2,10
WD860313,16:25:59,16:26:39,107_2,11
WD860313,16:28:06,16:28:46,106_2,12
WD860313,16:30:11,16:30:51,105_2,13
WD860313,16:33:56,16:34:36,104_3,14
WD860313,16:36:50,16:37:30,103_2,15
WD860313,16:38:52,16:39:32,102_2,16
WD860313,16:42:12,16:44:12,101_1,17
WD010314,16:42:12,16:44:12,101_1,1
WD010314,16:46:28,16:47:08,102_1,2
WD010314,16:48:29,16:49:09,103_1,3
WD010314,16:51:03,16:51:43,104_1,4
WD010314,16:54:08,16:54:48,105_1,5
WD010314,16:56:10,16:56:50,106_1,6
WD010314,16:58:18,16:58:58,107_1,7
WD010314,17:01:39,17:02:19,108_1,8
WD010314,17:03:44,17:04:24,109_1,9
WD010314,17:05:50,17:06:30,110_1,10
WD010314,17:08:48,17:09:28,111_1,11
WD010314,17:11:28,17:12:08,112_1,12
WD010314,17:13:57,17:14:37,113_1,13
WD010314,17:16:55,17:17:35,114_1,14
WD010314,17:19:04,17:19:44,115_1,15
WD010314,17:22:34,17:23:14,116_1,16
WD010314,17:25:08,17:29:50,117_1,17
WD860315,17:25:08,17:29:50,117_1,1
WD860315,17:32:05,17:32:45,116_2,2
WD860315,17:35:27,17:36:07,115_2,3
WD860315,17:37:37,17:38:17,114_2,4
WD860315,17:40:42,17:41:22,113_2,5
WD860315,17:43:06,17:43:46,112_2,6
WD860315,17:45:27,17:46:07,111_2,7
WD860315,17:48:24,17:49:04,110_2,8
WD860315,17:50:37,17:51:17,109_2,9
WD860315,17:52:52,17:53:32,108_2,10
WD860315,17:55:59,17:56:39,107_2,11
WD860315,17:58:06,17:58:46,106_2,12
WD860315,18:00:11,18:00:51,105_2,13
WD860315,18:03:56,18:04:36,104_3,14
WD860315,18:06:50,18:07:30,103_2,15
WD860315,18:08:52,18:09:32,102_2,16
WD860315,18:12:12,18:16:12,101_1,17
WD010316,18:12:12,18:16:12,101_1,1
WD010316,18:18:28,18:19:08,102_1,2
WD010316,18:20:29,18:21:09,103_1,3
WD010316,18:23:03,18:23:43,104_1,4
WD010316,18:26:08,18:26:48,105_1,5
WD010316,18:28:10,18:28:50,106_1,6
WD010316,18:30:18,18:30:58,107_1,7
WD010316,18:33:39,18:34:19,108_1,8
WD010316,18:35:44,18:36:24,109_1,9
WD010316,18:37:50,18:38:30,110_1,10
WD010316,18:40:48,18:41:28,111_1,11
WD010316,18:43:28,18:44:08,112_1,12
WD010316,18:45:57,18:46:37,113_1,13
WD010316,18:48:55,18:49:35,114_1,14
WD010316,18:51:04,18:51:44,115_1,15
WD010316,18:54:34,18:55:14,116_1,16
WD010316,18:57:08,18:59:50,117_1,17
WD860317,18:57:08,18:59:50,117_1,1
WD860317,19:02:05,19:02:45,116_2,2
WD860317,19:05:27,19:06:07,115_2,3
WD860317,19:07:37,19:08:17,114_2,4
WD860317,19:10:42,19:11:22,113_2,5
WD860317,19:13:06,19:13:46,112_2,6
WD860317,19:15:27,19:16:07,111_2,7
WD860317,19:18:24,19:19:04,110_2,8
WD860317,19:20:37,19:21:17,109_2,9
WD860317,19:22:52,19:23:32,108_2,10
WD860317,19:25:59,19:26:39,107_2,11
WD860317,19:28:06,19:28:46,106_2,12
WD860317,19:30:11,19:30:51,105_2,13
WD860317,19:33:56,19:34:36,104_3,14
WD860317,19:36:50,19:37:30,103_2,15
WD860317,19:38:52,19:39:32,102_2,16
WD860317,19:42:12,19:46:12,101_1,17
WD010318,19:42:12,19:46:12,101_1,1
WD010318,19:48:28,19:49:08,102_1,2
WD010318,19:50:29,19:51:09,103_1,3
WD010318,19:53:03,19:53:43,104_1,4
WD010318,19:56:08,19:56:48,105_1,5
WD010318,19:58:10,19:58:50,106_1,6
WD010318,20:00:18,20:00:58,107_1,7
WD010318,20:03:39,20:04:19,108_1,8
WD010318,20:05:44,20:06:24,109_1,9
WD010318,20:07:50,20:08:30,110_1,10
WD010318,20:10:48,20:11:28,111_1,11
WD010318,20:13:28,20:14:08,112_1,12
WD010318,20:15:57,20:16:37,113_1,13
WD010318,20:18:55,20:19:35,114_1,14
WD010318,20:21:04,20:21:44,115_1,15
WD010318,20:24:34,20:25:14,116_1,16
WD010318,20:27:08,20:29:50,117_1,17
WD860319,20:27:08,20:29:50,117_1,1
WD860319,20:32:05,20:32:45,116_2,2
WD860319,20:35:27,20:36:07,115_2,3
WD860319,20:37:37,20:38:17,114_2,4
WD860319,20:40:42,20:41:22,113_2,5
WD860319,20:43:06,20:43:46,112_2,6
WD860319,20:45:27,20:46:07,111_2,7
WD860319,20:48:24,20:49:04,110_2,8
WD860319,20:50:37,20:51:17,109_2,9
WD860319,20:52:52,20:53:32,108_2,10
WD860319,20:55:59,20:56:39,107_2,11
WD860319,20:58:06,20:58:46,106_2,12
WD860319,21:00:11,21:00:51,105_2,13
WD860319,21:03:56,21:04:36,104_3,14
WD860319,21:06:50,21:07:30,103_2,15
WD860319,21:08:52,21:09:32,102_2,16
WD860319,21:12:12,21:12:52,101_1,17
WD230401,07:01:50,07:02:30,117_2,1
WD230401,07:05:32,07:06:12,116_2,2
WD230401,07:08:08,07:08:48,115_2,3
WD230401,07:10:29,07:11:09,216_2,4
WD230401,07:12:55,07:13:35,215_2,5
WD230401,07:16:33,07:17:13,214_2,6
WD230401,07:19:27,07:20:07,213_2,7
WD230401,07:21:47,07:22:27,212_2,8
WD230401,07:24:21,07:25:01,211_2,9
WD230401,07:27:09,07:27:49,210_2,10
WD230401,07:30:46,07:31:26,209_2,11
WD230401,07:32:39,07:33:19,208_2,12
WD230401,07:34:50,07:35:30,207_2,13
WD230401,07:37:08,07:37:48,206_2,14
WD230401,07:39:40,07:40:20,205_2,15
WD230401,07:41:46,07:42:26,204_2,16
WD230401,07:43:40,07:44:20,203_2,17
WD230401,07:45:55,07:46:35,202_2,18
WD230401,07:48:57,07:52:27,201_2,19
WD020402,07:48:57,07:52:27,201_2,1
WD020402,07:54:43,07:55:43,202_1,2
WD020402,07:57:18,07:57:58,203_1,3
WD020402,07:59:11,07:59:51,204_1,4
WD020402,08:01:18,08:01:58,205_1,5
WD020402,08:03:48,08:04:28,206_1,6
WD020402,08:06:07,08:06:47,207_1,7
WD020402,08:08:19,08:08:59,208_1,8
WD020402,08:10:12,08:10:52,209_1,9
WD020402,08:13:46,08:14:26,210_1,10
WD020402,08:16:33,08:17:33,211_1,11
WD020402,08:19:27,08:20:07,212_1,12
WD020402,08:21:52,08:22:32,213_1,13
WD020402,08:24:54,08:25:34,214_1,14
WD020402,08:28:20,08:29:00,215_1,15
WD020402,08:30:51,08:31:51,216_1,16
WD020402,08:33:38,08:34:18,115_1,17
WD020402,08:37:08,08:37:48,116_1,18
WD020402,08:40:00,08:42:30,117_2,19
WD230403,08:40:00,08:42:30,117_2,1
WD230403,08:45:32,08:46:12,116_2,2
WD230403,08:48:07,08:48:47,115_2,3
WD230403,08:50:29,08:51:09,216_2,4
WD230403,08:52:55,08:53:35,215_2,5
WD230403,08:56:33,08:57:13,214_2,6
WD230403,08:59:27,09:00:07,213_2,7
WD230403,09:01:47,09:02:27,212_2,8
WD230403,09:04:21,09:05:01,211_2,9
WD230403,09:07:09,09:07:49,210_2,10
WD230403,09:10:46,09:11:26,209_2,11
WD230403,09:12:39,09:13:19,208_2,12
WD230403,09:14:50,09:15:30,207_2,13
WD230403,09:17:08,09:17:48,206_2,14
WD230403,09:19:40,09:20:20,205_2,15
WD230403,09:21:46,09:22:26,204_2,16
WD230403,09:23:40,09:24:20,203_2,17
WD230403,09:25:55,09:26:35,202_2,18
WD230403,09:28:57,09:32:27,201_2,19
WD020404,09:28:57,09:32:27,201_2,1
WD020404,09:34:43,09:35:43,202_1,2
WD020404,09:37:18,09:37:58,203_1,3
WD020404,09:39:11,09:39:51,204_1,4
WD020404,09:41:18,09:41:58,205_1,5
WD020404,09:43:48,09:44:28,206_1,6
WD020404,09:46:07,09:46:47,207_1,7
WD020404,09:48:19,09:48:59,208_1,8
WD020404,09:50:12,09:50:52,209_1,9
WD020404,09:53:46,09:54:26,210_1,10
WD020404,09:56:33,09:57:33,211_1,11
WD020404,09:59:27,10:00:07,212_1,12
WD020404,10:01:52,10:02:32,213_1,13
WD020404,10:04:54,10:05:34,214_1,14
WD020404,10:08:20,10:09:00,215_1,15
WD020404,10:10:51,10:11:51,216_1,16
WD020404,10:14:39,10:15:19,115_1,17
WD020404,10:17:18,10:17:58,116_1,18
WD020404,10:20:00,10:22:30,117_2,19
WD230405,10:20:00,10:22:30,117_2,1
WD230405,10:25:32,10:26:12,116_2,2
WD230405,10:28:07,10:28:47,115_2,3
WD230405,10:30:29,10:31:09,216_2,4
WD230405,10:32:55,10:33:35,215_2,5
WD230405,10:36:33,10:37:13,214_2,6
WD230405,10:39:27,10:40:07,213_2,7
WD230405,10:41:47,10:42:27,212_2,8
WD230405,10:44:21,10:45:01,211_2,9
WD230405,10:47:09,10:47:49,210_2,10
WD230405,10:50:46,10:51:26,209_2,11
WD230405,10:52:39,10:53:19,208_2,12
WD230405,10:54:50,10:55:30,207_2,13
WD230405,10:57:08,10:57:48,206_2,14
WD230405,10:59:40,11:00:20,205_2,15
WD230405,11:01:46,11:02:26,204_2,16
WD230405,11:03:40,11:04:20,203_2,17
WD230405,11:05:55,11:06:35,202_2,18
WD230405,11:08:57,11:12:27,201_2,19
WD020406,11:08:57,11:12:27,201_2,1
WD020406,11:14:43,11:15:43,202_1,2
WD020406,11:17:18,11:17:58,203_1,3
WD020406,11:19:11,11:19:51,204_1,4
WD020406,11:21:18,11:21:58,205_1,5
WD020406,11:23:48,11:24:28,206_1,6
WD020406,11:26:07,11:26:47,207_1,7
WD020406,11:28:19,11:28:59,208_1,8
WD020406,11:30:12,11:30:52,209_1,9
WD020406,11:33:46,11:34:26,210_1,10
WD020406,11:36:33,11:37:33,211_1,11
WD020406,11:39:27,11:40:07,212_1,12
WD020406,11:41:52,11:42:32,213_1,13
WD020406,11:44:54,11:45:34,214_1,14
WD020406,11:48:20,11:49:00,215_1,15
WD020406,11:50:51,11:51:51,216_1,16
WD020406,11:53:38,11:54:18,115_1,17
WD020406,11:57:08,11:57:48,116_1,18
WD020406,12:00:00,12:02:30,117_2,19
WD230407,12:00:00,12:02:30,117_2,1
WD230407,12:05:32,12:06:12,116_2,2
WD230407,12:08:08,12:08:48,115_2,3
WD230407,12:10:29,12:11:09,216_2,4
WD230407,12:12:55,12:13:35,215_2,5
WD230407,12:16:33,12:17:13,214_2,6
WD230407,12:19:27,12:20:07,213_2,7
WD230407,12:21:47,12:22:27,212_2,8
WD230407,12:24:21,12:25:01,211_2,9
WD230407,12:27:09,12:27:49,210_2,10
WD230407,12:30:46,12:31:26,209_2,11
WD230407,12:32:39,12:33:19,208_2,12
WD230407,12:34:50,12:35:30,207_2,13
WD230407,12:37:08,12:37:48,206_2,14
WD230407,12:39:40,12:40:20,205_2,15
WD230407,12:41:46,12:42:26,204_2,16
WD230407,12:43:40,12:44:20,203_2,17
WD230407,12:45:55,12:46:35,202_2,18
WD230407,12:48:57,12:52:27,201_2,19
WD020408,12:48:57,12:52:27,201_2,1
WD020408,12:54:43,12:55:43,202_1,2
WD020408,12:57:18,12:57:58,203_1,3
WD020408,12:59:11,12:59:51,204_1,4
WD020408,13:01:18,13:01:58,205_1,5
WD020408,13:03:48,13:04:28,206_1,6
WD020408,13:06:07,13:06:47,207_1,7
WD020408,13:08:19,13:08:59,208_1,8
WD020408,13:10:12,13:10:52,209_1,9
WD020408,13:13:46,13:14:26,210_1,10
WD020408,13:16:33,13:17:33,211_1,11
WD020408,13:19:27,13:20:07,212_1,12
WD020408,13:21:52,13:22:32,213_1,13
WD020408,13:24:54,13:25:34,214_1,14
WD020408,13:28:20,13:29:00,215_1,15
WD020408,13:30:51,13:31:51,216_1,16
WD020408,13:33:38,13:34:18,115_1,17
WD020408,13:37:08,13:37:48,116_1,18
WD020408,13:40:00,13:42:30,117_2,19
WD230409,13:40:00,13:42:30,117_2,1
WD230409,13:45:32,13:46:12,116_2,2
WD230409,13:48:08,13:48:48,115_2,3
WD230409,13:50:29,13:51:09,216_2,4
WD230409,13:52:55,13:53:35,215_2,5
WD230409,13:56:33,13:57:13,214_2,6
WD230409,13:59:27,14:00:07,213_2,7
WD230409,14:01:47,14:02:27,212_2,8
WD230409,14:04:21,14:05:01,211_2,9
WD230409,14:07:09,14:07:49,210_2,10
WD230409,14:10:46,14:11:26,209_2,11
WD230409,14:12:39,14:13:19,208_2,12
WD230409,14:14:50,14:15:30,207_2,13
WD230409,14:17:08,14:17:48,206_2,14
WD230409,14:19:40,14:20:20,205_2,15
WD230409,14:21:46,14:22:26,204_2,16
WD230409,14:23:40,14:24:20,203_2,17
WD230409,14:25:55,14:26:35,202_2,18
WD230409,14:28:57,14:32:27,201_2,19
WD020410,14:28:57,14:32:27,201_2,1
WD020410,14:34:43,14:35:43,202_1,2
WD020410,14:37:18,14:37:58,203_1,3
WD020410,14:39:11,14:39:51,204_1,4
WD020410,14:41:18,14:41:58,205_1,5
WD020410,14:43:48,14:44:28,206_1,6
WD020410,14:46:07,14:46:47,207_1,7
WD020410,14:48:19,14:48:59,208_1,8
WD020410,14:50:12,14:50:52,209_1,9
WD020410,14:53:46,14:54:26,210_1,10
WD020410,14:56:33,14:57:33,211_1,11
WD020410,14:59:27,15:00:07,212_1,12
WD020410,15:01:52,15:02:32,213_1,13
WD020410,15:04:54,15:05:34,214_1,14
WD020410,15:08:20,15:09:00,215_1,15
WD020410,15:10:51,15:11:51,216_1,16
WD020410,15:13:38,15:14:18,115_1,17
WD020410,15:17:08,15:17:48,116_1,18
WD020410,15:20:00,15:22:30,117_2,19
WD230411,15:20:00,15:22:30,117_2,1
WD230411,15:25:32,15:26:12,116_2,2
WD230411,15:28:08,15:28:48,115_2,3
WD230411,15:30:29,15:31:09,216_2,4
WD230411,15:32:55,15:33:35,215_2,5
WD230411,15:36:33,15:37:13,214_2,6
WD230411,15:39:27,15:40:07,213_2,7
WD230411,15:41:47,15:42:27,212_2,8
WD230411,15:44:21,15:45:01,211_2,9
WD230411,15:47:09,15:47:49,210_2,10
WD230411,15:50:46,15:51:26,209_2,11
WD230411,15:52:39,15:53:19,208_2,12
WD230411,15:54:50,15:55:30,207_2,13
WD230411,15:57:08,15:57:48,206_2,14
WD230411,15:59:40,16:00:20,205_2,15
WD230411,16:01:46,16:02:26,204_2,16
WD230411,16:03:40,16:04:20,203_2,17
WD230411,16:05:55,16:06:35,202_2,18
WD230411,16:08:57,16:12:27,201_2,19
WD020412,16:08:57,16:12:27,201_2,1
WD020412,16:14:43,16:15:43,202_1,2
WD020412,16:17:18,16:17:58,203_1,3
WD020412,16:19:11,16:19:51,204_1,4
WD020412,16:21:18,16:21:58,205_1,5
WD020412,16:23:48,16:24:28,206_1,6
WD020412,16:26:07,16:26:47,207_1,7
WD020412,16:28:19,16:28:59,208_1,8
WD020412,16:30:12,16:30:52,209_1,9
WD020412,16:33:46,16:34:26,210_1,10
WD020412,16:36:33,16:37:33,211_1,11
WD020412,16:39:27,16:40:07,212_1,12
WD020412,16:41:52,16:42:32,213_1,13
WD020412,16:44:54,16:45:34,214_1,14
WD020412,16:48:20,16:49:00,215_1,15
WD020412,16:50:51,16:51:51,216_1,16
WD020412,16:53:38,16:54:18,115_1,17
WD020412,16:57:08,16:57:48,116_1,18
WD020412,17:00:29,17:02:59,117_2,19
WD230413,17:00:29,17:02:59,117_2,1
WD230413,17:05:32,17:06:12,116_2,2
WD230413,17:08:07,17:08:47,115_2,3
WD230413,17:10:29,17:11:09,216_2,4
WD230413,17:12:55,17:13:35,215_2,5
WD230413,17:16:33,17:17:13,214_2,6
WD230413,17:19:27,17:20:07,213_2,7
WD230413,17:21:47,17:22:27,212_2,8
WD230413,17:24:21,17:25:01,211_2,9
WD230413,17:27:09,17:27:49,210_2,10
WD230413,17:30:46,17:31:26,209_2,11
WD230413,17:32:39,17:33:19,208_2,12
WD230413,17:34:50,17:35:30,207_2,13
WD230413,17:37:08,17:37:48,206_2,14
WD230413,17:39:40,17:40:20,205_2,15
WD230413,17:41:46,17:42:26,204_2,16
WD230413,17:43:40,17:44:20,203_2,17
WD230413,17:45:55,17:46:35,202_2,18
WD230413,17:48:57,17:52:27,201_2,19
WD020414,17:48:57,17:52:27,201_2,1
WD020414,17:54:43,17:55:43,202_1,2
WD020414,17:57:18,17:57:58,203_1,3
WD020414,17:59:11,17:59:51,204_1,4
WD020414,18:01:18,18:01:58,205_1,5
WD020414,18:03:48,18:04:28,206_1,6
WD020414,18:06:07,18:06:47,207_1,7
WD020414,18:08:19,18:08:59,208_1,8
WD020414,18:10:12,18:10:52,209_1,9
WD020414,18:13:46,18:14:26,210_1,10
WD020414,18:16:33,18:17:33,211_1,11
WD020414,18:19:27,18:20:07,212_1,12
WD020414,18:21:52,18:22:32,213_1,13
WD020414,18:24:54,18:25:34,214_1,14
WD020414,18:28:20,18:29:00,215_1,15
WD020414,18:30:51,18:31:51,216_1,16
WD020414,18:34:39,18:35:19,115_1,17
WD020414,18:37:18,18:37:58,116_1,18
WD020414,18:40:00,18:42:30,117_2,19
WD230415,18:40:00,18:42:30,117_2,1
WD230415,18:45:32,18:46:12,116_2,2
WD230415,18:48:07,18:48:47,115_2,3
WD230415,18:50:29,18:51:09,216_2,4
WD230415,18:52:55,18:53:35,215_2,5
WD230415,18:56:33,18:57:13,214_2,6
WD230415,18:59:27,19:00:07,213_2,7
WD230415,19:01:47,19:02:27,212_2,8
WD230415,19:04:21,19:05:01,211_2,9
WD230415,19:07:09,19:07:49,210_2,10
WD230415,19:10:46,19:11:26,209_2,11
WD230415,19:12:39,19:13:19,208_2,12
WD230415,19:14:50,19:15:30,207_2,13
WD230415,19:17:08,19:17:48,206_2,14
WD230415,19:19:40,19:20:20,205_2,15
WD230415,19:21:46,19:22:26,204_2,16
WD230415,19:23:40,19:24:20,203_2,17
WD230415,19:25:55,19:26:35,202_2,18
WD230415,19:28:57,19:32:27,201_2,19
WD020416,19:28:57,19:32:27,201_2,1
WD020416,19:34:43,19:35:43,202_1,2
WD020416,19:37:18,19:37:58,203_1,3
WD020416,19:39:11,19:39:51,204_1,4
WD020416,19:41:18,19:41:58,205_1,5
WD020416,19:43:48,19:44:28,206_1,6
WD020416,19:46:07,19:46:47,207_1,7
WD020416,19:48:19,19:48:59,208_1,8
WD020416,19:50:12,19:50:52,209_1,9
WD020416,19:53:46,19:54:26,210_1,10
WD020416,19:56:33,19:57:33,211_1,11
WD020416,19:59:27,20:00:07,212_1,12
WD020416,20:01:52,20:02:32,213_1,13
WD020416,20:04:54,20:05:34,214_1,14
WD020416,20:08:20,20:09:00,215_1,15
WD020416,20:10:51,20:11:51,216_1,16
WD020416,20:14:39,20:15:19,115_1,17
WD020416,20:17:18,20:17:58,116_1,18
WD020416,20:20:00,20:22:30,117_2,19
WD230417,20:20:00,20:22:30,117_2,1
WD230417,20:25:32,20:26:12,116_2,2
WD230417,20:28:08,20:28:48,115_2,3
WD230417,20:30:29,20:31:09,216_2,4
WD230417,20:32:55,20:33:35,215_2,5
WD230417,20:36:33,20:37:13,214_2,6
WD230417,20:39:27,20:40:07,213_2,7
WD230417,20:41:47,20:42:27,212_2,8
WD230417,20:44:21,20:45:01,211_2,9
WD230417,20:47:09,20:47:49,210_2,10
WD230417,20:50:46,20:51:26,209_2,11
WD230417,20:52:39,20:53:19,208_2,12
WD230417,20:54:50,20:55:30,207_2,13
WD230417,20:57:08,20:57:48,206_2,14
WD230417,20:59:40,21:00:20,205_2,15
WD230417,21:01:46,21:02:26,204_2,16
WD230417,21:03:40,21:04:20,203_2,17
WD230417,21:05:55,21:06:35,202_2,18
WD230417,21:08:57,21:09:37,201_2,19
WD170501,07:01:57,07:02:37,201_1,1
WD170501,07:04:43,07:05:43,202_1,2
WD170501,07:07:18,07:07:58,203_1,3
WD170501,07:09:11,07:09:51,204_1,4
WD170501,07:11:18,07:11:58,205_1,5
WD170501,07:13:48,07:14:28,206_1,6
WD170501,07:16:07,07:16:47,207_1,7
WD170501,07:18:19,07:18:59,208_1,8
WD170501,07:20:12,07:20:52,209_1,9
WD170501,07:23:46,07:24:26,210_1,10
WD170501,07:26:33,07:27:33,211_1,11
WD170501,07:29:27,07:30:07,212_1,12
WD170501,07:31:52,07:32:32,213_1,13
WD170501,07:34:54,07:35:34,214_1,14
WD170501,07:38:20,07:39:00,215_1,15
WD170501,07:40:51,07:41:51,216_1,16
WD170501,07:43:56,07:58:18,217_1,17
WD240502,07:43:56,07:58:18,217_1,1
WD240502,08:00:29,08:01:09,216_2,2
WD240502,08:02:55,08:03:35,215_2,3
WD240502,08:06:33,08:07:13,214_2,4
WD240502,08:09:27,08:10:07,213_2,5
WD240502,08:11:47,08:12:27,212_2,6
WD240502,08:14:21,08:15:01,211_2,7
WD240502,08:17:09,08:17:49,210_2,8
WD240502,08:20:46,08:21:26,209_2,9
WD240502,08:22:39,08:23:19,208_2,10
WD240502,08:24:50,08:25:30,207_2,11
WD240502,08:27:08,08:27:48,206_2,12
WD240502,08:29:40,08:30:20,205_2,13
WD240502,08:31:46,08:32:26,204_2,14
WD240502,08:33:40,08:34:20,203_2,15
WD240502,08:35:55,08:36:35,202_2,16
WD240502,08:39:07,08:47:37,201_1,17
WD170503,08:39:07,08:47:37,201_1,1
WD170503,08:49:43,08:50:43,202_1,2
WD170503,08:52:18,08:52:58,203_1,3
WD170503,08:54:11,08:54:51,204_1,4
WD170503,08:56:18,08:56:58,205_1,5
WD170503,08:58:48,08:59:28,206_1,6
WD170503,09:01:07,09:01:47,207_1,7
WD170503,09:03:19,09:03:59,208_1,8
WD170503,09:05:12,09:05:52,209_1,9
WD170503,09:08:46,09:09:26,210_1,10
WD170503,09:11:33,09:12:33,211_1,11
WD170503,09:14:27,09:15:07,212_1,12
WD170503,09:16:52,09:17:32,213_1,13
WD170503,09:19:54,09:20:34,214_1,14
WD170503,09:23:20,09:24:00,215_1,15
WD170503,09:25:51,09:26:51,216_1,16
WD170503,09:28:56,09:33:18,217_1,17
WD240504,09:28:56,09:33:18,217_1,1
WD240504,09:35:29,09:36:09,216_2,2
WD240504,09:37:55,09:38:35,215_2,3
WD240504,09:41:33,09:42:13,214_2,4
WD240504,09:44:27,09:45:07,213_2,5
WD240504,09:46:47,09:47:27,212_2,6
WD240504,09:49:21,09:50:01,211_2,7
WD240504,09:52:09,09:52:49,210_2,8
WD240504,09:55:46,09:56:26,209_2,9
WD240504,09:57:39,09:58:19,208_2,10
WD240504,09:59:50,10:00:30,207_2,11
WD240504,10:02:08,10:02:48,206_2,12
WD240504,10:04:40,10:05:20,205_2,13
WD240504,10:06:46,10:07:26,204_2,14
WD240504,10:08:40,10:09:20,203_2,15
WD240504,10:10:55,10:11:35,202_2,16
WD240504,10:14:07,10:17:37,201_1,17
WD170505,10:14:07,10:17:37,201_1,1
WD170505,10:19:43,10:20:43,202_1,2
WD170505,10:22:18,10:22:58,203_1,3
WD170505,10:24:11,10:24:51,204_1,4
WD170505,10:26:18,10:26:58,205_1,5
WD170505,10:28:48,10:29:28,206_1,6
WD170505,10:31:07,10:31:47,207_1,7
WD170505,10:33:19,10:33:59,208_1,8
WD170505,10:35:12,10:35:52,209_1,9
WD170505,10:38:46,10:39:26,210_1,10
WD170505,10:41:33,10:42:33,211_1,11
WD170505,10:44:27,10:45:07,212_1,12
WD170505,10:46:52,10:47:32,213_1,13
WD170505,10:49:54,10:50:34,214_1,14
WD170505,10:53:20,10:54:00,215_1,15
WD170505,10:55:51,10:56:51,216_1,16
WD170505,10:59:00,10:59:40,217_1,17
WD010601,07:03:32,07:04:12,101_1,1
WD010601,07:06:28,07:07:08,102_1,2
WD010601,07:08:29,07:09:09,103_1,3
WD010601,07:11:03,07:11:43,104_1,4
WD010601,07:14:08,07:14:48,105_1,5
WD010601,07:16:10,07:16:50,106_1,6
WD010601,07:18:18,07:18:58,107_1,7
WD010601,07:21:39,07:22:19,108_1,8
WD010601,07:23:44,07:24:24,109_1,9
WD010601,07:25:50,07:26:30,110_1,10
WD010601,07:28:48,07:29:28,111_1,11
WD010601,07:31:28,07:32:08,112_1,12
WD010601,07:33:57,07:34:37,113_1,13
WD010601,07:36:55,07:37:35,114_1,14
WD010601,07:39:04,07:39:44,115_1,15
WD010601,07:42:34,07:43:14,116_1,16
WD010601,07:45:08,07:49:50,117_1,17
WD860602,07:45:08,07:49:50,117_1,1
WD860602,07:52:05,07:52:45,116_2,2
WD860602,07:55:27,07:56:07,115_2,3
WD860602,07:57:37,07:58:17,114_2,4
WD860602,08:00:42,08:01:22,113_2,5
WD860602,08:03:06,08:03:46,112_2,6
WD860602,08:05:27,08:06:07,111_2,7
WD860602,08:08:24,08:09:04,110_2,8
WD860602,08:10:37,08:11:17,109_2,9
WD860602,08:12:52,08:13:32,108_2,10
WD860602,08:15:59,08:16:39,107_2,11
WD860602,08:18:06,08:18:46,106_2,12
WD860602,08:20:11,08:20:51,105_2,13
WD860602,08:23:56,08:24:36,104_3,14
WD860602,08:26:50,08:27:30,103_2,15
WD860602,08:28:52,08:29:32,102_2,16
WD860602,08:32:12,08:34:12,101_1,17
WD010603,08:32:12,08:34:12,101_1,1
WD010603,08:36:28,08:37:08,102_1,2
WD010603,08:38:29,08:39:09,103_1,3
WD010603,08:41:03,08:41:43,104_1,4
WD010603,08:44:08,08:44:48,105_1,5
WD010603,08:46:10,08:46:50,106_1,6
WD010603,08:48:18,08:48:58,107_1,7
WD010603,08:51:39,08:52:19,108_1,8
WD010603,08:53:44,08:54:24,109_1,9
WD010603,08:55:50,08:56:30,110_1,10
WD010603,08:58:48,08:59:28,111_1,11
WD010603,09:01:28,09:02:08,112_1,12
WD010603,09:03:57,09:04:37,113_1,13
WD010603,09:06:55,09:07:35,114_1,14
WD010603,09:09:04,09:09:44,115_1,15
WD010603,09:12:34,09:13:14,116_1,16
WD010603,09:15:08,09:19:50,117_1,17
WD860604,09:15:08,09:19:50,117_1,1
WD860604,09:22:05,09:22:45,116_2,2
WD860604,09:25:27,09:26:07,115_2,3
WD860604,09:27:37,09:28:17,114_2,4
